account_id,customer_id,account_type,branch_id,open_date,currency,status,current_balance,avg_monthly_balance,linked_accounts
ACC-000219,CUST-000095,Savings,BR-000088,2022-10-03,INR,Active,6342.0878887167,68262.46,ACC-000218;ACC-000220
ACC-000220,CUST-000095,Savings,BR-000088,2022-01-10,INR,Active,801677.8319460147,610558.06,ACC-000218;ACC-000219
ACC-000221,CUST-000096,Savings,BR-000029,2022-11-09,USD,Active,56.18142973863998,2512.35,ACC-000222;ACC-000223
ACC-000222,CUST-000096,Savings,BR-000029,2023-10-20,INR,Active,0.0003832269698334284,224.59,ACC-000221;ACC-000223
ACC-000223,CUST-000096,Savings,BR-000029,2022-03-11,EUR,Active,1541.467307386286,3329.27,ACC-000221;ACC-000222
ACC-000224,CUST-000097,Savings,BR-000137,2023-10-01,INR,Active,699468.9633170203,745914.02,
ACC-000225,CUST-000098,Current,BR-000171,2024-03-19,INR,Active,23417.270807499957,33337.03,ACC-000226;ACC-000227
ACC-000226,CUST-000098,Current,BR-000171,2022-06-18,INR,Active,14776.450663077534,37619.14,ACC-000225;ACC-000227
ACC-000227,CUST-000098,Current,BR-000171,2021-08-06,USD,Active,12.675481402303163,11785.3,ACC-000225;ACC-000226
ACC-000228,CUST-000099,Savings,BR-000102,2023-01-26,INR,Active,30736.699583221125,16967.6,ACC-000229
ACC-000229,CUST-000099,Current,BR-000102,2023-05-22,INR,Active,6467.438978184481,9528.14,ACC-000228
ACC-000230,CUST-000100,Savings,BR-000101,2021-07-31,INR,Active,317.9794913557523,11468.93,ACC-000231;ACC-000232
ACC-000231,CUST-000100,Savings,BR-000101,2024-04-07,INR,Dormant,34914.45,34914.45,ACC-000230;ACC-000232
ACC-000232,CUST-000100,Current,BR-000101,2024-03-11,INR,Active,0.326810870285865,3586.17,ACC-000230;ACC-000231
ACC-000233,CUST-000101,Current,BR-000173,2022-05-21,USD,Active,33472.6799260094,51300.63,ACC-000234
ACC-000234,CUST-000101,Savings,BR-000173,2019-11-23,GBP,Active,413.3397248435832,74108.83,ACC-000233
ACC-000235,CUST-000102,Savings,BR-000050,2024-07-04,INR,Active,53.71016769699024,32212.38,
ACC-000236,CUST-000103,Current,BR-000110,2021-12-14,EUR,Active,49196.896292166515,73625.94,ACC-000237;ACC-000238
ACC-000237,CUST-000103,Savings,BR-000110,2024-03-20,AED,Active,45164.44823074138,55447.22,ACC-000236;ACC-000238
ACC-000238,CUST-000103,Current,BR-000110,2023-10-23,USD,Active,47813.18718575,49639.97,ACC-000236;ACC-000237
ACC-000239,CUST-000104,Savings,BR-000174,2022-01-05,INR,Active,46.70782720724483,1143.64,
ACC-000240,CUST-000105,Current,BR-000071,2022-02-08,INR,Active,886658.066086873,829508.57,ACC-000241;ACC-000242;ACC-000243;ACC-000244
ACC-000241,CUST-000105,Current,BR-000071,2024-01-18,INR,Active,725213.2411321409,725213.24,ACC-000240;ACC-000242;ACC-000243;ACC-000244
ACC-000242,CUST-000105,Business,BR-000071,2023-01-20,USD,Active,623753.5411895576,935228.13,ACC-000240;ACC-000241;ACC-000243;ACC-000244
ACC-000243,CUST-000105,Business,BR-000071,2021-12-24,AED,Active,48509.77566554965,157984.78,ACC-000240;ACC-000241;ACC-000242;ACC-000244
ACC-000244,CUST-000105,Business,BR-000071,2020-09-23,INR,Active,313484.05678382743,687296.07,ACC-000240;ACC-000241;ACC-000242;ACC-000243
ACC-000245,CUST-000106,Current,BR-000070,2020-01-10,USD,Active,488853.5062763682,670893.19,ACC-000246;ACC-000247;ACC-000248;ACC-000249
ACC-000246,CUST-000106,Business,BR-000070,2022-08-16,INR,Active,107956.32971690266,319670.85,ACC-000245;ACC-000247;ACC-000248;ACC-000249
ACC-000247,CUST-000106,Business,BR-000070,2021-04-04,GBP,Active,695270.1103933315,916756.4,ACC-000245;ACC-000246;ACC-000248;ACC-000249
ACC-000248,CUST-000106,Business,BR-000070,2022-01-20,INR,Active,126982.33220675452,408585.88,ACC-000245;ACC-000246;ACC-000247;ACC-000249
ACC-000249,CUST-000106,Current,BR-000070,2024-06-19,INR,Active,142109.8895688708,343614.32,ACC-000245;ACC-000246;ACC-000247;ACC-000248
ACC-000250,CUST-000107,Savings,BR-000139,2023-11-30,INR,Active,233807.76844360319,254987.85,ACC-000251
ACC-000251,CUST-000107,Savings,BR-000139,2023-10-19,INR,Active,151162.2917428593,153295.03,ACC-000250
ACC-000252,CUST-000108,Current,BR-000081,2021-10-22,INR,Active,1073900.5797799854,1127977.26,ACC-000253;ACC-000254
ACC-000253,CUST-000108,Savings,BR-000081,2022-03-03,AED,Active,209.55526443624058,28404.71,ACC-000252;ACC-000254
ACC-000254,CUST-000108,Savings,BR-000081,2023-12-30,INR,Active,410964.55273986066,473380.01,ACC-000252;ACC-000253
ACC-000255,CUST-000109,Current,BR-000098,2021-10-30,USD,Active,587.1890310324761,9501.97,ACC-000256;ACC-000257
ACC-000256,CUST-000109,Current,BR-000098,2022-09-27,EUR,Active,6.486518667108443,4036.77,ACC-000255;ACC-000257
ACC-000257,CUST-000109,Current,BR-000098,2022-06-28,INR,Active,0.6800446080493505,2471.22,ACC-000255;ACC-000256
ACC-000258,CUST-000110,Current,BR-000011,2021-12-23,INR,Active,5629.403538352755,33362.2,ACC-000259;ACC-000260
ACC-000259,CUST-000110,Savings,BR-000011,2024-02-13,INR,Active,17452.661238497156,5346.02,ACC-000258;ACC-000260
ACC-000260,CUST-000110,Current,BR-000011,2023-02-25,AED,Active,31080.29867399746,23685.6,ACC-000258;ACC-000259
ACC-000261,CUST-000111,Savings,BR-000148,2024-05-03,INR,Active,410.50673688503605,2309.27,ACC-000262
ACC-000262,CUST-000111,Savings,BR-000148,2024-04-03,INR,Active,74.66626118548298,1389.64,ACC-000261
ACC-000263,CUST-000112,Savings,BR-000073,2023-09-28,INR,Active,422.35659912737606,24884.99,ACC-000264;ACC-000265
ACC-000264,CUST-000112,Current,BR-000073,2022-01-14,INR,Active,10.56938228215764,2731.22,ACC-000263;ACC-000265
ACC-000265,CUST-000112,Savings,BR-000073,2020-05-19,GBP,Active,299.67997203633195,11315.9,ACC-000263;ACC-000264
ACC-000266,CUST-000113,Current,BR-000150,2023-03-12,AED,Active,2124635.6345444936,2159809.27,ACC-000267;ACC-000268;ACC-000269;ACC-000270
ACC-000267,CUST-000113,Business,BR-000150,2024-03-21,INR,Active,629339.1484364637,629339.15,ACC-000266;ACC-000268;ACC-000269;ACC-000270
ACC-000268,CUST-000113,Current,BR-000150,2024-02-22,INR,Active,951139.693842543,1068440.12,ACC-000266;ACC-000267;ACC-000269;ACC-000270
ACC-000269,CUST-000113,Business,BR-000150,2024-11-02,INR,Active,1041356.0441115026,825087.35,ACC-000266;ACC-000267;ACC-000268;ACC-000270
ACC-000270,CUST-000113,Current,BR-000150,2024-05-09,INR,Active,45463.00256359653,391851.79,ACC-000266;ACC-000267;ACC-000268;ACC-000269
ACC-000271,CUST-000114,Current,BR-000052,2023-05-19,INR,Active,0.0007089108646144622,5932.23,
ACC-000272,CUST-000115,Investment,BR-000016,2024-05-31,INR,Active,334734.549571238,297677.83,
ACC-000273,CUST-000116,Savings,BR-000088,2022-07-15,USD,Active,25111.733662722112,45043.98,ACC-000274
ACC-000274,CUST-000116,Savings,BR-000088,2022-09-13,INR,Active,2668.7310295600355,2535.1,ACC-000273
ACC-000275,CUST-000117,Current,BR-000033,2024-09-29,USD,Active,0.18734031175866983,398.44,ACC-000276;ACC-000277
ACC-000276,CUST-000117,Current,BR-000033,2023-10-28,INR,Dormant,30343.05,30343.05,ACC-000275;ACC-000277
ACC-000277,CUST-000117,Current,BR-000033,2022-01-28,GBP,Active,67.84810194482998,4937.68,ACC-000275;ACC-000276
ACC-000278,CUST-000118,Savings,BR-000112,2024-10-09,INR,Active,3448.526817372078,23143.93,ACC-000279
ACC-000279,CUST-000118,Current,BR-000112,2024-07-02,USD,Active,720.4234784698228,6529.88,ACC-000278
ACC-000280,CUST-000119,Business,BR-000063,2023-11-23,INR,Active,476790.84843792,593941.39,ACC-000281;ACC-000282;ACC-000283;ACC-000284
ACC-000281,CUST-000119,Business,BR-000063,2024-05-09,USD,Active,1342800.9050368317,1548947.58,ACC-000280;ACC-000282;ACC-000283;ACC-000284
ACC-000282,CUST-000119,Current,BR-000063,2024-11-23,EUR,Active,326098.45,326098.45,ACC-000280;ACC-000281;ACC-000283;ACC-000284
ACC-000283,CUST-000119,Current,BR-000063,2024-09-18,INR,Active,794250.9960262912,904936.17,ACC-000280;ACC-000281;ACC-000282;ACC-000284
ACC-000284,CUST-000119,Business,BR-000063,2024-03-29,AED,Active,483446.11359731597,394959.03,ACC-000280;ACC-000281;ACC-000282;ACC-000283
ACC-000285,CUST-000120,Savings,BR-000041,2023-08-22,INR,Active,0.01324762152849751,56797.6,
ACC-000286,CUST-000121,Savings,BR-000074,2024-05-26,EUR,Active,85011.04883090605,88300.59,ACC-000287;ACC-000288
ACC-000287,CUST-000121,Savings,BR-000074,2023-12-03,INR,Active,45250.32261654131,59282.33,ACC-000286;ACC-000288
ACC-000288,CUST-000121,Savings,BR-000074,2023-04-14,INR,Active,141710.45445767796,148740.66,ACC-000286;ACC-000287
ACC-000289,CUST-000122,Savings,BR-000174,2022-02-01,GBP,Active,0.009076485547948238,9076.79,ACC-000290
ACC-000290,CUST-000122,Current,BR-000174,2020-01-28,INR,Active,4316.530147266265,23156.83,ACC-000289
ACC-000291,CUST-000123,Current,BR-000121,2022-02-18,INR,Dormant,690167.6874401866,350369.01,
ACC-000292,CUST-000124,Savings,BR-000026,2023-10-15,EUR,Active,4292.999398101496,13593.1,
ACC-000293,CUST-000125,Savings,BR-000058,2021-06-23,INR,Active,4.815948492949676,554.86,ACC-000294;ACC-000295
ACC-000294,CUST-000125,Current,BR-000058,2023-11-19,INR,Active,4546529.49875821,3937361.66,ACC-000293;ACC-000295
ACC-000295,CUST-000125,Savings,BR-000058,2023-01-07,INR,Active,9698.294816664758,28459.77,ACC-000293;ACC-000294
ACC-000296,CUST-000126,Current,BR-000081,2024-11-18,AED,Active,2668.829987064709,85844.57,ACC-000297;ACC-000298;ACC-000299;ACC-000300
ACC-000297,CUST-000126,Current,BR-000081,2024-02-22,USD,Active,282141.0789844413,334437.23,ACC-000296;ACC-000298;ACC-000299;ACC-000300
ACC-000298,CUST-000126,Current,BR-000081,2023-05-05,USD,Active,1980728.896604943,2041550.85,ACC-000296;ACC-000297;ACC-000299;ACC-000300
ACC-000299,CUST-000126,Business,BR-000081,2023-06-04,USD,Active,995346.0984564347,1196086.81,ACC-000296;ACC-000297;ACC-000298;ACC-000300
ACC-000300,CUST-000126,Current,BR-000081,2024-06-26,INR,Dormant,1558515.57,1558515.57,ACC-000296;ACC-000297;ACC-000298;ACC-000299
ACC-000301,CUST-000127,Savings,BR-000173,2024-08-29,INR,Active,8178.452973846797,133503.39,ACC-000302
ACC-000302,CUST-000127,Savings,BR-000173,2024-09-17,EUR,Active,150323.50458002416,177444.22,ACC-000301
ACC-000303,CUST-000128,Current,BR-000014,2023-07-03,INR,Active,669.4921322832133,6589.26,
ACC-000304,CUST-000129,Savings,BR-000168,2024-10-28,AED,Active,878.4372889793012,2062.34,
ACC-000305,CUST-000130,Current,BR-000027,2022-09-11,INR,Active,15385.470811078725,12275.0,
ACC-000306,CUST-000131,Savings,BR-000080,2024-11-20,AED,Active,3692177.882832029,2658726.68,ACC-000307;ACC-000308
ACC-000307,CUST-000131,Savings,BR-000080,2024-03-02,INR,Active,42607.67602884717,59474.37,ACC-000306;ACC-000308
ACC-000308,CUST-000131,Savings,BR-000080,2023-07-08,GBP,Dormant,36786.8,36786.8,ACC-000306;ACC-000307
ACC-000309,CUST-000132,Savings,BR-000025,2022-09-19,INR,Active,564.8172509337378,3311.97,
ACC-000310,CUST-000133,Current,BR-000082,2024-09-04,INR,Active,436.22586807511607,24174.47,ACC-000311
ACC-000311,CUST-000133,Current,BR-000082,2024-08-16,INR,Active,1127.3098583191827,10231.82,ACC-000310
ACC-000312,CUST-000134,Savings,BR-000168,2019-09-28,GBP,Active,26092.587661938574,37423.13,ACC-000313;ACC-000314
ACC-000313,CUST-000134,Savings,BR-000168,2024-08-06,GBP,Active,99448.46381862267,93566.7,ACC-000312;ACC-000314
ACC-000314,CUST-000134,Savings,BR-000168,2024-10-31,INR,Active,44033.91150598248,50939.66,ACC-000312;ACC-000313
ACC-000315,CUST-000135,Savings,BR-000027,2023-07-08,GBP,Active,362.0821196687575,46681.91,ACC-000316
ACC-000316,CUST-000135,Savings,BR-000027,2024-03-10,INR,Dormant,155722.9223676109,155722.92,ACC-000315
ACC-000317,CUST-000136,Savings,BR-000169,2023-08-31,EUR,Active,9.805288597440331,20055.69,
ACC-000318,CUST-000137,Current,BR-000050,2024-11-10,AED,Active,44678.6989679215,42619.59,ACC-000319
ACC-000319,CUST-000137,Current,BR-000050,2023-10-22,GBP,Active,10130.092602067321,10130.09,ACC-000318
ACC-000320,CUST-000138,Savings,BR-000121,2024-08-22,USD,Active,21688.9670235503,32027.89,ACC-000321
ACC-000321,CUST-000138,Savings,BR-000121,2024-09-28,USD,Active,82843.52930925456,89330.5,ACC-000320
ACC-000322,CUST-000139,Current,BR-000101,2024-01-04,AED,Active,108262.2050224715,90662.66,ACC-000323;ACC-000324;ACC-000325;ACC-000326
ACC-000323,CUST-000139,Current,BR-000101,2023-05-31,GBP,Active,435752.4374960703,816789.61,ACC-000322;ACC-000324;ACC-000325;ACC-000326
ACC-000324,CUST-000139,Business,BR-000101,2024-12-12,INR,Active,550111.7767239802,394569.16,ACC-000322;ACC-000323;ACC-000325;ACC-000326
ACC-000325,CUST-000139,Current,BR-000101,2024-08-14,USD,Active,39589.878665162134,148770.13,ACC-000322;ACC-000323;ACC-000324;ACC-000326
ACC-000326,CUST-000139,Business,BR-000101,2024-06-08,EUR,Active,1099540.1930463088,970566.34,ACC-000322;ACC-000323;ACC-000324;ACC-000325
ACC-000327,CUST-000140,Business,BR-000029,2024-09-07,USD,Active,285565.7980334354,378970.66,ACC-000328;ACC-000329;ACC-000330;ACC-000331
ACC-000328,CUST-000140,Current,BR-000029,2024-11-26,INR,Active,11479.923911128513,402194.66,ACC-000327;ACC-000329;ACC-000330;ACC-000331
ACC-000329,CUST-000140,Business,BR-000029,2024-10-30,INR,Active,18.478218185909665,146299.08,ACC-000327;ACC-000328;ACC-000330;ACC-000331
ACC-000330,CUST-000140,Business,BR-000029,2024-12-12,EUR,Active,689985.8501291953,936019.07,ACC-000327;ACC-000328;ACC-000329;ACC-000331
ACC-000331,CUST-000140,Current,BR-000029,2024-10-01,GBP,Active,1633627.783730733,1633627.78,ACC-000327;ACC-000328;ACC-000329;ACC-000330
ACC-000332,CUST-000141,Current,BR-000006,2024-08-27,INR,Dormant,288468.02,288468.02,ACC-000333
ACC-000333,CUST-000141,Investment,BR-000006,2024-12-11,INR,Active,0.03554825075110546,128600.53,ACC-000332
ACC-000334,CUST-000142,Current,BR-000166,2024-08-15,USD,Active,2.90935936540337,3996.5,ACC-000335
ACC-000335,CUST-000142,Savings,BR-000166,2021-03-18,INR,Active,11736.511650483244,34447.39,ACC-000334
ACC-000336,CUST-000143,Current,BR-000088,2021-02-05,INR,Active,1628038.9269046227,1734226.23,ACC-000337;ACC-000338;ACC-000339;ACC-000340
ACC-000337,CUST-000143,Current,BR-000088,2021-09-08,INR,Active,23087.44588779984,212924.54,ACC-000336;ACC-000338;ACC-000339;ACC-000340
ACC-000338,CUST-000143,Business,BR-000088,2023-08-15,INR,Active,307095.8425859462,375937.39,ACC-000336;ACC-000337;ACC-000339;ACC-000340
ACC-000339,CUST-000143,Current,BR-000088,2021-10-12,AED,Active,44319.24333500845,81576.34,ACC-000336;ACC-000337;ACC-000338;ACC-000340
ACC-000340,CUST-000143,Current,BR-000088,2023-01-04,INR,Active,221395.8295440171,175647.75,ACC-000336;ACC-000337;ACC-000338;ACC-000339
ACC-000341,CUST-000144,Current,BR-000175,2024-08-13,INR,Active,1625.784817763069,9049.04,ACC-000342;ACC-000343
ACC-000342,CUST-000144,Savings,BR-000175,2024-03-31,GBP,Active,7411.53320115888,10891.12,ACC-000341;ACC-000343
ACC-000343,CUST-000144,Current,BR-000175,2024-01-17,INR,Active,0.3148359341698669,7391.1,ACC-000341;ACC-000342
ACC-000344,CUST-000145,Current,BR-000010,2024-11-29,AED,Active,22.106116789394747,33130.23,ACC-000345
ACC-000345,CUST-000145,Current,BR-000010,2024-06-02,GBP,Active,13401.580508674375,11020.74,ACC-000344
ACC-000346,CUST-000146,Savings,BR-000103,2024-01-11,USD,Active,10057.879230897803,5499.08,ACC-000347;ACC-000348
ACC-000347,CUST-000146,Current,BR-000103,2023-01-15,INR,Dormant,434625.5965048001,434625.6,ACC-000346;ACC-000348
ACC-000348,CUST-000146,Savings,BR-000103,2023-06-18,INR,Active,0.7789164225242631,5706.05,ACC-000346;ACC-000347
ACC-000349,CUST-000147,Current,BR-000060,2021-11-09,INR,Active,13170.52748172202,17706.6,
ACC-000350,CUST-000148,Current,BR-000060,2024-10-03,INR,Active,63.60553488695322,18436.72,
ACC-000351,CUST-000149,Current,BR-000117,2022-06-29,INR,Active,15.790633867610747,3876.79,ACC-000352;ACC-000353
ACC-000352,CUST-000149,Current,BR-000117,2023-08-06,INR,Active,2.8145407799755766,2982.23,ACC-000351;ACC-000353
ACC-000353,CUST-000149,Savings,BR-000117,2023-05-12,INR,Active,141.93832998525443,4258.73,ACC-000351;ACC-000352
ACC-000354,CUST-000150,Savings,BR-000019,2023-09-07,EUR,Active,2936.674903050509,2760.61,
ACC-000355,CUST-000151,Savings,BR-000084,2024-09-23,GBP,Active,95882.85088476216,100812.97,ACC-000356;ACC-000357
ACC-000356,CUST-000151,Savings,BR-000084,2024-05-20,GBP,Active,132286.62616016995,135111.55,ACC-000355;ACC-000357
ACC-000357,CUST-000151,Savings,BR-000084,2023-12-26,INR,Active,103803.98245039489,119772.19,ACC-000355;ACC-000356
ACC-000358,CUST-000152,Current,BR-000048,2023-03-28,INR,Active,3371.613640281854,14455.2,ACC-000359
ACC-000359,CUST-000152,Savings,BR-000048,2021-04-15,EUR,Active,1054.0711881237362,2420.31,ACC-000358
ACC-000360,CUST-000153,Current,BR-000134,2023-11-04,INR,Active,252274.43574452784,262962.28,ACC-000361;ACC-000362;ACC-000363;ACC-000364
ACC-000361,CUST-000153,Current,BR-000134,2023-03-02,INR,Active,119955.00484414108,227780.73,ACC-000360;ACC-000362;ACC-000363;ACC-000364
ACC-000362,CUST-000153,Current,BR-000134,2024-08-17,INR,Active,318918.80498793535,526554.74,ACC-000360;ACC-000361;ACC-000363;ACC-000364
ACC-000363,CUST-000153,Current,BR-000134,2023-02-08,INR,Active,1072250.0158059113,929990.36,ACC-000360;ACC-000361;ACC-000362;ACC-000364
ACC-000364,CUST-000153,Current,BR-000134,2024-08-14,GBP,Active,102085.45764636106,206385.97,ACC-000360;ACC-000361;ACC-000362;ACC-000363
ACC-000365,CUST-000154,Current,BR-000154,2024-09-27,INR,Active,1025418.4402848359,1005240.44,ACC-000366;ACC-000367
ACC-000366,CUST-000154,Current,BR-000154,2024-04-01,INR,Active,131212.84050139907,440726.98,ACC-000365;ACC-000367
ACC-000367,CUST-000154,Investment,BR-000154,2023-12-23,INR,Active,66.12779297067783,79302.28,ACC-000365;ACC-000366
ACC-000368,CUST-000155,Savings,BR-000174,2023-03-15,INR,Active,20308.103277513692,20664.84,ACC-000369;ACC-000370
ACC-000369,CUST-000155,Savings,BR-000174,2021-05-23,INR,Active,7983.571564429867,8274.08,ACC-000368;ACC-000370
ACC-000370,CUST-000155,Savings,BR-000174,2020-07-28,USD,Active,10019.514952786247,22205.53,ACC-000368;ACC-000369
ACC-000371,CUST-000156,Current,BR-000084,2024-01-02,INR,Active,14311.021652717689,15530.76,
ACC-000372,CUST-000157,Current,BR-000063,2024-03-30,INR,Active,6604.906384323431,8344.67,
ACC-000373,CUST-000158,Current,BR-000038,2020-05-26,USD,Active,70575.98283503219,73642.9,ACC-000374;ACC-000375
ACC-000374,CUST-000158,Savings,BR-000038,2024-06-26,INR,Active,4537.864799606602,22833.03,ACC-000373;ACC-000375
ACC-000375,CUST-000158,Savings,BR-000038,2023-04-13,INR,Active,10446.803302954959,11087.78,ACC-000373;ACC-000374
ACC-000376,CUST-000159,Investment,BR-000102,2024-07-27,GBP,Active,327654.8138256833,614993.44,ACC-000377
ACC-000377,CUST-000159,Investment,BR-000102,2023-12-03,INR,Active,1451.5779744842457,142328.65,ACC-000376
ACC-000378,CUST-000160,Current,BR-000097,2024-10-29,INR,Active,52360.06042850272,81942.91,ACC-000379;ACC-000380;ACC-000381;ACC-000382
ACC-000379,CUST-000160,Business,BR-000097,2024-10-15,INR,Active,827620.9696143647,869454.09,ACC-000378;ACC-000380;ACC-000381;ACC-000382
ACC-000380,CUST-000160,Business,BR-000097,2024-12-06,INR,Active,13992.587504156512,191417.58,ACC-000378;ACC-000379;ACC-000381;ACC-000382
ACC-000381,CUST-000160,Business,BR-000097,2024-09-28,INR,Active,205734.16997785785,309885.34,ACC-000378;ACC-000379;ACC-000380;ACC-000382
ACC-000382,CUST-000160,Current,BR-000097,2024-06-22,AED,Active,1647349.3471831211,1647349.35,ACC-000378;ACC-000379;ACC-000380;ACC-000381
ACC-000383,CUST-000161,Current,BR-000018,2022-08-13,INR,Active,50534.82994739069,45614.58,ACC-000384
ACC-000384,CUST-000161,Current,BR-000018,2022-07-07,INR,Active,24.65472655765676,7733.28,ACC-000383
ACC-000385,CUST-000162,Current,BR-000008,2024-06-25,INR,Active,25.00133480182717,2546.27,ACC-000386;ACC-000387
ACC-000386,CUST-000162,Savings,BR-000008,2024-12-10,USD,Active,1407.0484120451438,38050.28,ACC-000385;ACC-000387
ACC-000387,CUST-000162,Current,BR-000008,2024-05-23,INR,Active,1281.5572238878058,42194.6,ACC-000385;ACC-000386
ACC-000388,CUST-000163,Current,BR-000048,2021-08-25,GBP,Active,165.65394716887522,15794.21,
ACC-000389,CUST-000164,Savings,BR-000070,2024-02-08,INR,Active,27.79963058260575,182561.25,ACC-000390
ACC-000390,CUST-000164,Savings,BR-000070,2022-10-08,INR,Active,93.00565756378103,181527.78,ACC-000389
ACC-000391,CUST-000165,Current,BR-000174,2020-07-31,EUR,Active,15991.799299424427,435187.59,ACC-000392;ACC-000393;ACC-000394;ACC-000395
ACC-000392,CUST-000165,Business,BR-000174,2023-01-18,EUR,Active,272359.5066843695,537363.69,ACC-000391;ACC-000393;ACC-000394;ACC-000395
ACC-000393,CUST-000165,Business,BR-000174,2021-10-28,EUR,Active,465164.15338844084,682358.49,ACC-000391;ACC-000392;ACC-000394;ACC-000395
ACC-000394,CUST-000165,Business,BR-000174,2023-10-13,INR,Dormant,2087190.1138506853,1935372.38,ACC-000391;ACC-000392;ACC-000393;ACC-000395
ACC-000395,CUST-000165,Current,BR-000174,2024-07-01,INR,Active,840618.6817228788,991835.78,ACC-000391;ACC-000392;ACC-000393;ACC-000394
ACC-000396,CUST-000166,Savings,BR-000018,2024-09-14,USD,Active,51.78082628373738,10735.64,
ACC-000397,CUST-000167,Business,BR-000011,2020-03-16,INR,Active,1332394.180067247,1879625.68,ACC-000398;ACC-000399;ACC-000400;ACC-000401
ACC-000398,CUST-000167,Current,BR-000011,2022-04-25,USD,Active,857465.9478823143,1220808.26,ACC-000397;ACC-000399;ACC-000400;ACC-000401
ACC-000399,CUST-000167,Current,BR-000011,2023-11-15,INR,Active,1219875.0345502142,1296654.39,ACC-000397;ACC-000398;ACC-000400;ACC-000401
ACC-000400,CUST-000167,Business,BR-000011,2022-04-14,USD,Active,1743853.826646394,1872813.42,ACC-000397;ACC-000398;ACC-000399;ACC-000401
ACC-000401,CUST-000167,Current,BR-000011,2020-05-02,INR,Active,2581083.664566212,2689727.95,ACC-000397;ACC-000398;ACC-000399;ACC-000400
ACC-000402,CUST-000168,Business,BR-000104,2021-05-29,INR,Active,46266.66465335642,244114.25,ACC-000403;ACC-000404;ACC-000405;ACC-000406
ACC-000403,CUST-000168,Business,BR-000104,2024-07-15,INR,Active,739948.6450090458,768910.78,ACC-000402;ACC-000404;ACC-000405;ACC-000406
ACC-000404,CUST-000168,Business,BR-000104,2023-12-04,INR,Active,250599.28849777524,519501.59,ACC-000402;ACC-000403;ACC-000405;ACC-000406
ACC-000405,CUST-000168,Current,BR-000104,2024-10-08,USD,Active,622043.0571073437,520673.09,ACC-000402;ACC-000403;ACC-000404;ACC-000406
ACC-000406,CUST-000168,Business,BR-000104,2023-12-25,AED,Active,1066737.7937346247,1172581.45,ACC-000402;ACC-000403;ACC-000404;ACC-000405
ACC-000407,CUST-000169,Savings,BR-000156,2023-07-14,INR,Active,14479.53625261398,136796.16,ACC-000408
ACC-000408,CUST-000169,Savings,BR-000156,2023-06-30,INR,Active,384187.52818422543,499346.67,ACC-000407
ACC-000409,CUST-000170,Savings,BR-000129,2024-10-31,GBP,Active,2488.5031518740307,4638.44,ACC-000410;ACC-000411
ACC-000410,CUST-000170,Current,BR-000129,2024-06-20,INR,Active,3721.118935905637,13614.82,ACC-000409;ACC-000411
ACC-000411,CUST-000170,Current,BR-000129,2024-08-03,INR,Active,60474.45442930482,61064.5,ACC-000409;ACC-000410
ACC-000412,CUST-000171,Savings,BR-000146,2024-05-18,INR,Active,2798.650593698176,15853.73,ACC-000413
ACC-000413,CUST-000171,Savings,BR-000146,2021-12-24,INR,Active,127914.0801738236,137653.28,ACC-000412
ACC-000414,CUST-000172,Current,BR-000099,2024-11-27,USD,Active,254023.7457393553,267548.85,
ACC-000415,CUST-000173,Savings,BR-000095,2024-08-31,INR,Active,15560.37137576117,8621.45,
ACC-000416,CUST-000174,Current,BR-000030,2024-11-04,USD,Active,260.04640862946326,16396.29,
ACC-000417,CUST-000175,Savings,BR-000123,2024-09-09,GBP,Active,228.46382416651704,46049.68,
ACC-000418,CUST-000176,Current,BR-000158,2019-10-14,GBP,Active,93110.46712159313,289598.0,ACC-000419;ACC-000420;ACC-000421;ACC-000422
ACC-000419,CUST-000176,Current,BR-000158,2023-03-01,INR,Active,1028166.281205551,898529.54,ACC-000418;ACC-000420;ACC-000421;ACC-000422
ACC-000420,CUST-000176,Current,BR-000158,2022-11-18,INR,Active,369131.75278680254,472342.53,ACC-000418;ACC-000419;ACC-000421;ACC-000422
ACC-000421,CUST-000176,Business,BR-000158,2021-01-25,INR,Active,1326960.0756139455,1377140.58,ACC-000418;ACC-000419;ACC-000420;ACC-000422
ACC-000422,CUST-000176,Business,BR-000158,2021-03-23,USD,Active,1779.0162779623633,42055.97,ACC-000418;ACC-000419;ACC-000420;ACC-000421
ACC-000423,CUST-000177,Savings,BR-000043,2024-11-19,EUR,Active,19050.090406754854,24796.68,ACC-000424
ACC-000424,CUST-000177,Current,BR-000043,2024-11-17,INR,Active,13163.933728355467,21301.91,ACC-000423
ACC-000425,CUST-000178,Current,BR-000015,2023-05-25,GBP,Active,12968.909753800704,289061.14,
ACC-000426,CUST-000179,Business,BR-000149,2024-07-15,GBP,Active,1334317.45,1334317.45,ACC-000427;ACC-000428;ACC-000429;ACC-000430
ACC-000427,CUST-000179,Business,BR-000149,2023-09-01,GBP,Active,1189245.2290708895,1364842.34,ACC-000426;ACC-000428;ACC-000429;ACC-000430
ACC-000428,CUST-000179,Business,BR-000149,2023-07-25,INR,Active,754138.4826213855,625245.2,ACC-000426;ACC-000427;ACC-000429;ACC-000430
ACC-000429,CUST-000179,Current,BR-000149,2024-11-03,GBP,Active,3221643.771079264,3000303.34,ACC-000426;ACC-000427;ACC-000428;ACC-000430
ACC-000430,CUST-000179,Current,BR-000149,2023-01-22,INR,Active,312369.38966497255,390565.83,ACC-000426;ACC-000427;ACC-000428;ACC-000429
